,age,cost_of_ad,device_type,gender,in_initial_launch_location,income,n_drivers,n_vehicles,prior_ins_tenure,pred_outcome
6200,38,0.0035626209999999998,other,M,1,64341,2,2,1,0
6201,34,0.005027207,Android,F,1,53518,1,3,0,0
6203,30,0.00363658,desktop,M,1,30518,2,3,0,1
6204,57,0.0043439179999999996,other,M,1,62319,2,3,12,0
6205,35,0.003414443,Android,M,1,47780,2,1,6,1
6206,60,0.00544321,Android,F,0,97476,2,2,1,0
6207,40,0.004652946,desktop,F,0,48897,2,1,4,0
6208,60,0.00500451,desktop,F,0,94494,1,3,15,0
6209,36,0.004226749,Android,M,0,62305,2,1,3,1
6210,38,0.004714682,Android,F,0,47604,2,2,6,0
6211,38,0.003773849,other,M,1,48299,2,3,6,0
6212,48,0.005261385,desktop,F,1,64962,2,3,16,0
6213,60,0.003724112,desktop,M,0,80760,1,2,13,0
6214,51,0.004267401,other,M,0,54594,2,3,11,0
6215,56,0.005992481,iPhone,M,1,60439,2,2,19,0
6216,32,0.0038143359999999998,desktop,M,1,43805,1,1,6,1
6217,28,0.0050814020000000005,other,F,0,32820,1,3,6,0
6218,19,0.004562072,desktop,F,1,47334,1,3,0,0
6220,17,0.004326049,other,F,0,49715,1,2,0,0
6221,27,0.003958629,Android,M,0,43761,1,3,4,1
6222,40,0.006365826999999999,iPhone,F,0,56147,1,3,8,0
6223,34,0.00496724,iPhone,M,0,58004,1,3,8,0
6224,56,0.0040700829999999995,desktop,M,1,70764,1,3,13,1
6225,35,0.005027635,desktop,F,1,65100,1,2,4,0
6226,24,0.004668859,laptop,F,0,51486,2,2,3,0
6227,25,0.003266462,other,M,1,33852,1,1,1,0
6228,26,0.0035261840000000003,Android,M,1,61274,1,2,2,1
6229,22,0.006200016,iPhone,F,0,27831,1,2,3,0
6230,21,0.003835258,other,M,0,56992,2,2,1,0
6231,38,0.004216397,desktop,M,0,70243,2,1,5,1
6232,51,0.004544933,Android,F,0,55640,2,3,2,0
6233,31,0.0042594090000000005,laptop,M,1,39628,1,3,6,0
6234,53,0.0043480490000000005,Android,M,1,67454,1,2,9,1
6235,42,0.003585579,laptop,M,0,64870,1,2,0,0
6236,23,0.005227025,Android,F,0,54269,2,3,3,0
6237,60,0.005469818,other,F,1,78224,1,2,5,0
6238,39,0.004124239,other,M,1,49914,1,1,8,0
6239,25,0.005086691,desktop,F,1,46493,1,1,1,1
6240,26,0.003260105,other,M,1,34072,1,2,3,0
6241,38,0.004498518,other,F,0,62502,1,3,7,0
6242,47,0.00541053,desktop,F,1,58998,2,3,0,0
6243,21,0.00356233,Android,M,1,39384,2,2,0,1
6244,36,0.0068067169999999995,iPhone,F,0,74703,2,3,6,0
6245,28,0.0036918890000000003,laptop,M,1,28067,1,3,3,0
6246,29,0.003502334,laptop,M,1,57618,2,3,0,0
6247,17,0.00373795,desktop,M,1,44262,2,1,0,1
6248,26,0.00366189,desktop,M,1,33320,2,1,1,1
6249,20,0.003613308,other,M,1,21217,1,1,1,0
6250,43,0.006602266999999999,iPhone,F,1,69658,1,2,4,0
6251,55,0.005467438000000001,laptop,F,1,63903,1,3,10,0
6252,56,0.004564927,desktop,F,1,84305,1,3,0,1
6253,53,0.0053226919999999995,laptop,F,0,91168,2,1,4,0
6254,16,0.00371755,laptop,M,0,19951,2,2,0,1
6255,27,0.005910908,iPhone,F,0,51166,1,2,1,0
6256,31,0.005121357,other,F,1,67404,2,3,3,0
6257,36,0.003527285,Android,M,1,73699,1,3,2,1
6258,21,0.004966614,Android,F,1,40906,2,2,2,1
6259,37,0.0038806640000000002,desktop,M,1,72070,1,3,5,1
6260,31,0.005218171,other,F,0,57825,1,2,6,0
6261,56,0.005371075,other,F,0,86343,1,3,3,0
6262,58,0.005224775,desktop,F,0,82959,1,3,17,0
6263,31,0.0037441320000000003,desktop,M,0,39999,1,1,1,1
6264,28,0.004021418,other,M,0,57914,1,1,4,1
6265,58,0.004255963,desktop,M,0,77514,1,2,13,0
6266,38,0.005019252,laptop,F,0,38601,1,1,1,0
6267,42,0.00552494,iPhone,M,0,64783,1,3,5,0
6268,42,0.003486232,desktop,M,0,57260,1,2,7,0
6269,45,0.005088317,Android,F,1,53667,1,1,7,1
6270,27,0.004327706,desktop,F,1,38022,1,1,4,1
6271,55,0.003626705,laptop,M,1,84448,2,1,2,1
6272,47,0.005030274,other,F,1,69033,1,1,7,1
6274,45,0.004141906,laptop,M,1,47444,2,2,2,0
6276,34,0.0035273440000000004,Android,M,0,68702,2,2,5,0
6277,44,0.00573297,iPhone,M,0,72803,1,2,10,0
6278,21,0.0042682829999999995,laptop,F,1,28746,2,2,1,0
6279,31,0.003879245,other,M,1,37623,1,2,6,0
6280,59,0.00422905,other,M,0,86577,1,2,19,0
6281,27,0.003997134,laptop,M,0,43629,2,2,2,0
6282,32,0.004595775,laptop,F,0,58708,1,3,8,0
6283,42,0.0049207999999999995,Android,F,1,69230,1,2,10,0
6284,27,0.004845866,laptop,F,0,28993,1,1,1,0
6285,53,0.0037877159999999996,other,M,0,63498,2,2,4,0
6286,20,0.005103297,other,F,1,59677,2,2,0,0
6287,37,0.004852082,Android,F,1,69189,1,2,6,0
6288,53,0.00415219,laptop,M,1,71214,1,1,9,0
6289,45,0.005118058,desktop,F,0,63118,2,2,5,0
6290,60,0.00414235,laptop,M,1,94223,2,2,2,0
6291,59,0.005116051,other,F,0,78432,1,3,8,0
6292,19,0.004405555,Android,F,1,43437,2,3,1,1
6293,27,0.004746421,laptop,F,1,50568,2,1,4,1
6294,55,0.004022522,Android,M,0,65548,2,1,4,1
6295,45,0.003754382,Android,M,1,62978,2,3,8,1
6296,58,0.005912203,iPhone,M,1,65578,2,2,4,0
6297,33,0.004903563,desktop,F,1,69668,2,3,4,0
6298,49,0.005901283,iPhone,M,0,52112,2,3,3,0
6299,31,0.004700422,laptop,F,1,66756,2,3,3,0
6300,50,0.003969155,other,M,0,85544,1,2,13,0
6301,56,0.0036905590000000004,Android,M,1,63309,2,3,7,1
6302,28,0.006345231,iPhone,F,0,46434,2,3,3,0
6303,54,0.00362479,laptop,M,0,55844,2,2,2,0
6304,39,0.004345918,laptop,M,1,69930,1,2,3,0
6305,50,0.0036837109999999997,other,M,1,83994,2,1,17,1
6306,38,0.005379356,Android,F,1,77249,1,3,7,0
6307,18,0.005320378000000001,iPhone,M,1,27567,1,2,1,0
6308,37,0.005200091,desktop,F,0,39625,1,1,1,0
6309,53,0.004838837,desktop,F,0,74933,2,3,18,0
6310,59,0.004085534,other,M,0,85771,2,1,14,1
6311,60,0.0050098,other,F,0,99503,1,1,19,0
6312,56,0.006748906,iPhone,F,0,87207,2,1,6,0
6313,42,0.005533883000000001,iPhone,M,0,70231,1,2,4,0
6314,29,0.004111218,laptop,M,0,46474,2,2,4,0
6315,60,0.0061492859999999995,iPhone,F,1,80268,2,2,1,0
6316,28,0.004252506,Android,M,1,33828,2,1,5,1
6317,27,0.004994986,iPhone,M,1,36280,2,3,0,0
6318,48,0.00364109,other,M,0,72026,1,2,6,0
6319,50,0.004725957,desktop,F,0,69370,2,3,17,0
6320,30,0.0036579620000000003,Android,M,1,30042,1,2,7,1
6321,40,0.005120834,desktop,F,1,70686,2,2,10,0
6322,55,0.005344241,desktop,F,1,74346,2,1,1,1
6323,54,0.005430534,Android,F,1,88341,1,1,0,1
6324,40,0.004943579,laptop,F,0,40721,1,3,10,0
6325,23,0.003524135,Android,M,1,54702,1,3,1,1
6326,38,0.005094912,laptop,F,0,75484,2,2,7,0
6327,56,0.004190355,laptop,M,1,89831,1,1,3,1
6328,30,0.004155255,other,M,1,53154,2,2,3,0
6329,37,0.0038872990000000003,desktop,M,1,65608,1,2,2,1
6330,46,0.005317356999999999,other,F,0,56453,1,3,6,0
6331,54,0.006717591,iPhone,F,1,87450,1,3,6,0
6332,46,0.004286512,Android,M,0,83382,1,1,10,1
6333,54,0.004675207,laptop,F,0,91237,2,2,2,0
6334,32,0.003664449,desktop,M,1,68237,2,2,2,1
6335,34,0.003497193,desktop,M,0,61399,2,1,0,1
6336,57,0.00402782,Android,M,0,75485,2,1,10,1
6337,17,0.004505476,Android,F,0,56900,2,3,0,0
6338,16,0.004565415,Android,F,1,32988,1,3,0,0
6339,20,0.0045335340000000005,desktop,F,0,32174,1,1,0,0
6340,23,0.004689215,Android,F,0,39391,2,2,0,0
6341,29,0.004325322,laptop,F,0,58704,2,3,2,0
6342,36,0.005905771999999999,iPhone,F,1,48969,2,3,5,0
6343,40,0.00531099,iPhone,M,0,66391,2,1,10,1
6344,21,0.004809826,iPhone,M,1,47980,1,1,2,1
6345,37,0.004965794,desktop,F,1,63291,2,2,10,0
6346,53,0.005686124,iPhone,M,1,91153,2,2,11,0
6347,39,0.00444926,laptop,F,0,56010,2,2,5,0
6348,49,0.003651955,Android,M,1,73274,2,1,13,1
6349,16,0.003258089,other,M,0,48156,2,3,0,0
6351,50,0.003898206,desktop,M,0,81419,2,3,16,0
6352,21,0.0064231819999999995,iPhone,F,0,34467,2,2,0,0
6353,54,0.004895956,desktop,F,0,66294,2,2,8,0
6354,22,0.0044148270000000005,laptop,F,1,43307,2,2,2,0
6355,50,0.004212209000000001,Android,M,0,87520,2,3,12,0
6356,22,0.004139048,laptop,M,0,36439,2,2,1,0
6357,19,0.006526362,iPhone,F,0,45730,1,1,0,1
6358,42,0.004864084,laptop,F,0,61692,2,2,8,0
6359,31,0.003318409,Android,M,0,49121,2,1,1,1
6360,50,0.003871768,other,M,1,81506,1,2,0,1
6361,19,0.003478423,Android,M,0,19724,2,1,0,0
6363,59,0.00445006,desktop,M,1,76584,1,1,10,1
6364,48,0.005096177,desktop,F,1,50321,2,2,11,0
6365,44,0.004352749,other,M,1,74034,1,1,10,1
6366,55,0.004921926,Android,F,1,56631,2,1,0,1
6367,41,0.004275385,Android,M,1,60306,2,1,2,1
6368,27,0.003321624,Android,M,1,55439,1,1,3,1
6369,22,0.004993707,Android,F,0,35341,2,3,2,0
6370,22,0.005457859,iPhone,M,0,43525,1,1,1,1
6371,17,0.003254129,Android,M,0,43565,2,3,0,1
6372,29,0.0051007859999999995,other,F,0,33391,2,2,4,0
6373,18,0.0035990329999999997,desktop,M,0,35331,2,2,1,1
6374,32,0.004334655,other,F,1,54069,2,1,2,0
6375,48,0.005729176999999999,iPhone,M,1,48508,1,3,6,0
6376,42,0.004818524,desktop,F,0,73635,2,2,1,0
6377,41,0.00352609,Android,M,1,45467,2,3,0,1
6378,42,0.005192606,Android,F,0,62777,1,3,9,0
6380,23,0.006392266999999999,iPhone,F,1,51194,1,2,0,0
6381,40,0.003937711,Android,M,0,47780,2,3,3,0
6383,20,0.0033847359999999997,Android,M,1,43788,2,1,1,1
6384,16,0.004576908,other,F,1,32269,1,3,0,0
6385,21,0.006004196,iPhone,F,1,44823,1,1,0,0
6386,40,0.005670367,iPhone,M,0,47703,2,3,4,0
6387,59,0.005491555,iPhone,M,1,95586,2,3,18,0
6388,34,0.0036190740000000003,laptop,M,0,38228,2,3,6,0
6389,37,0.004110852,other,M,1,76775,2,3,2,0
6390,28,0.005064572,desktop,F,1,42676,1,3,5,0
6391,37,0.004331817,desktop,M,0,47943,2,1,3,1
6392,38,0.004115276,Android,M,0,77482,2,2,2,0
6393,55,0.005482536999999999,iPhone,M,1,55682,1,1,3,1
6394,55,0.004208072,laptop,M,0,86832,1,1,3,0
6395,37,0.004911569,laptop,F,0,67685,2,1,7,0
6396,59,0.005520769,desktop,F,0,87611,2,1,5,0
6397,40,0.00432918,other,M,1,53806,1,2,9,0
6398,16,0.006340373000000001,iPhone,F,0,36572,1,1,0,0
6399,58,0.005540871,Android,F,0,73111,1,1,17,0
6400,50,0.004527426,other,F,1,81579,1,2,11,0
6401,21,0.004721220999999999,Android,F,1,22197,1,3,0,0
6402,47,0.004617701,other,F,0,59230,2,2,9,0
6403,46,0.003514272,desktop,M,1,48252,2,2,3,1
6404,53,0.004843907,Android,F,1,83725,2,2,14,0
6405,39,0.00474081,desktop,F,0,42442,1,1,1,0
6406,28,0.0035704129999999997,laptop,M,0,61687,2,3,5,0
6407,22,0.004097739,Android,M,1,50007,1,2,3,1
6408,47,0.003704937,laptop,M,1,72628,1,2,11,0
6409,36,0.004719201,desktop,F,1,55644,1,2,2,0
6410,18,0.004528082,desktop,F,1,44387,1,2,0,1
6411,44,0.005321953000000001,desktop,F,1,47094,1,2,1,0
6412,41,0.0035966490000000004,other,M,0,48769,2,3,8,0
6413,40,0.006126295,iPhone,F,1,62559,2,3,6,0
6414,42,0.004765696,Android,F,0,68635,1,1,6,0
6415,16,0.0049202379999999995,desktop,F,0,25095,2,3,0,1
6416,54,0.0040343670000000005,other,M,0,86958,1,1,7,0
6417,23,0.00495686,other,F,1,28178,1,3,2,0
6418,39,0.003472543,Android,M,0,68363,1,3,9,0
6419,33,0.004379428,desktop,F,0,42243,2,3,3,0
6420,57,0.005156655,Android,F,0,95929,1,1,9,0
6421,24,0.0045822120000000004,Android,F,1,37959,1,3,4,0
6422,55,0.0054876740000000005,desktop,F,0,60742,1,2,15,0
6423,51,0.005282167,other,F,0,67627,1,1,6,0
6424,49,0.003921785,other,M,1,85745,2,1,8,1
6425,43,0.004651015,laptop,F,0,56996,2,1,0,0
6426,54,0.004111556,other,M,1,79447,1,3,2,0
6427,52,0.005311448000000001,desktop,F,1,53423,1,3,2,0
6428,35,0.004138055,desktop,M,1,51061,2,3,6,1
6429,33,0.0037610720000000003,desktop,M,1,34223,2,1,4,1
6430,31,0.00410824,Android,M,0,35396,2,3,2,1
6431,47,0.0046103970000000005,Android,F,0,60422,2,3,12,0
6432,33,0.006095287,iPhone,F,1,33619,2,2,2,0
6433,19,0.005818856,iPhone,F,1,58296,2,1,0,0
6434,25,0.004911012,desktop,F,1,63116,1,1,3,1
6435,43,0.0051368690000000005,other,F,1,66223,2,2,5,0
6436,41,0.005757157,iPhone,M,0,75747,2,1,4,1
6437,17,0.005134346,Android,F,0,41783,1,2,0,0
6438,49,0.004845523,laptop,F,0,73832,2,3,10,0
6439,45,0.005076677,other,F,0,58290,2,1,3,0
6440,24,0.003655143,Android,M,0,62024,1,2,4,1
6441,51,0.00529999,laptop,F,1,63632,2,1,17,1
6442,34,0.005089301,other,F,1,73853,2,2,9,0
6443,28,0.004355388,other,F,0,38422,2,2,4,0
6444,58,0.0037823590000000003,other,M,0,59354,2,3,11,0
6446,47,0.006502253,iPhone,F,0,60199,2,2,7,0
6447,16,0.0051035329999999995,other,F,1,28449,2,1,0,0
6448,24,0.00494614,Android,F,1,34520,1,3,2,0
6449,19,0.0036300509999999996,other,M,0,46590,1,1,1,0
6450,28,0.004133084,laptop,M,1,44179,2,1,6,0
6451,19,0.006378939,iPhone,F,0,51993,2,2,1,0
6452,26,0.004669464,desktop,F,0,53915,1,3,3,0
6453,43,0.004595463,desktop,F,0,51386,2,3,4,0
6454,59,0.003747963,Android,M,0,72492,1,1,13,1
6455,28,0.003636996,other,M,0,34321,1,2,6,0
6456,39,0.0053552090000000005,laptop,F,1,76347,1,2,7,0
6457,33,0.004969819,other,F,0,50454,1,3,0,0
6458,57,0.005526756999999999,Android,F,0,87267,2,2,1,0
6459,22,0.004806721,desktop,F,0,39105,2,2,0,0
6460,56,0.0050302920000000004,desktop,F,1,58920,2,2,11,0
6461,58,0.006377114000000001,iPhone,F,0,67564,1,1,10,0
6462,29,0.004140744,desktop,M,0,46579,1,2,1,1
6463,51,0.004058776,laptop,M,1,64628,1,1,5,0
6464,54,0.005104823,Android,F,1,61027,1,3,4,0
6465,39,0.003978676,desktop,M,0,61864,2,2,10,0
6466,30,0.004063912,laptop,M,1,65964,2,2,3,0
6467,43,0.005308323,other,F,0,71924,1,3,10,0
6468,28,0.005792166999999999,iPhone,F,0,59806,2,1,3,1
6469,45,0.006935333,iPhone,F,1,57883,1,2,14,0
6470,28,0.00426125,other,M,1,45259,1,2,1,0
6471,56,0.004561847,Android,F,1,65963,2,3,14,0
6472,20,0.003486634,Android,M,0,39921,1,1,2,1
6473,45,0.0041396,laptop,M,1,69852,2,2,2,0
6474,50,0.004902467,Android,F,0,66454,1,3,12,0
6475,32,0.004023092,laptop,M,1,71358,2,2,5,0
6477,34,0.004460395,laptop,F,1,64363,1,1,6,0
6478,29,0.003537974,other,M,0,37928,1,2,2,0
6479,43,0.0037127270000000003,other,M,1,80137,1,2,8,0
6480,35,0.005093829,iPhone,M,0,51080,1,3,0,0
6481,30,0.00439017,other,F,0,55348,1,2,4,0
6482,56,0.004554508,laptop,M,0,71633,2,2,6,0
6483,22,0.00341824,Android,M,1,44126,2,1,2,1
6484,32,0.003937849,desktop,M,0,58491,1,3,6,0
6485,55,0.004752545,desktop,F,1,61627,1,2,3,0
6486,21,0.0047723259999999995,iPhone,M,1,23774,2,3,1,0
6487,55,0.006905348,iPhone,F,0,84475,2,2,11,0
6488,36,0.005143126,other,F,0,59266,1,2,2,0
6489,47,0.00449121,laptop,F,0,52694,2,3,9,0
6490,19,0.006063003000000001,iPhone,F,0,21776,2,2,1,1
6491,16,0.005046679,other,F,1,31484,1,2,0,0
6492,27,0.004771264,Android,F,0,38741,1,3,3,0
6493,16,0.005617045,iPhone,M,0,43857,2,2,0,0
6494,27,0.004887495,desktop,F,1,64329,2,1,5,1
6495,31,0.006327888,iPhone,F,1,47608,1,3,4,0
6496,37,0.003859216,Android,M,1,54812,1,3,7,1
6497,26,0.0043594409999999995,other,F,0,30365,1,3,3,0
6498,45,0.003911475,laptop,M,0,71687,1,1,6,0
6499,53,0.004466846,other,M,0,77537,1,3,17,0
6500,16,0.0034818659999999997,other,M,0,50352,2,1,0,0
6501,32,0.003343135,Android,M,0,44513,2,1,3,1
6502,21,0.0040179890000000005,desktop,M,0,48073,2,3,0,1
6503,47,0.004800828,desktop,F,0,69291,2,1,15,0
6504,26,0.005165566,other,F,0,46946,1,3,1,0
6505,21,0.004189355,Android,M,1,38354,1,3,1,1
6506,48,0.004509804,other,F,0,76663,1,3,3,0
6507,56,0.0062849609999999995,iPhone,F,1,89665,2,2,19,0
6508,26,0.004499161,Android,F,1,60974,1,3,2,0
6509,19,0.004115144,laptop,M,0,24974,1,1,0,0
6510,32,0.0038796079999999997,Android,M,1,46270,2,2,7,1
6511,35,0.0038330540000000002,laptop,M,1,60564,2,1,1,0
6512,30,0.004889987,Android,F,1,51192,2,3,4,0
6513,54,0.0058096369999999994,iPhone,M,0,91786,1,2,10,0
6514,31,0.006382786999999999,iPhone,F,0,40113,1,2,6,0
6515,60,0.004199751,laptop,M,1,95237,1,2,6,0
6516,24,0.00333286,desktop,M,0,57417,2,1,4,1
6517,56,0.0038206359999999997,Android,M,0,60150,2,3,3,0
6518,55,0.004353929,desktop,M,0,81350,1,1,0,1
6519,57,0.004882028,other,F,0,57772,1,1,19,0
6520,55,0.0040306529999999995,desktop,M,1,83570,1,1,15,1
6521,44,0.00499004,other,F,0,57632,1,1,0,0
6522,27,0.00348756,Android,M,0,49935,2,1,3,1
6523,38,0.0044694209999999995,Android,F,1,66614,2,1,9,1
6524,20,0.003576447,Android,M,0,31287,1,2,0,1
6525,28,0.0033588629999999997,laptop,M,1,52652,1,3,5,0
6526,44,0.005314701,laptop,F,1,68359,1,1,12,0
6527,48,0.003935628,laptop,M,1,60496,1,3,13,0
6528,38,0.004124038,Android,M,1,42589,2,3,5,1
6529,45,0.005216992,Android,F,1,83072,2,3,5,0
6530,54,0.005094014,desktop,F,0,91672,1,1,5,0
6531,42,0.004617936,desktop,F,0,63011,1,2,8,0
6532,29,0.003878858,other,M,1,30470,1,3,3,0
6534,44,0.003829893,Android,M,0,64361,2,2,11,0
6535,58,0.003682547,laptop,M,1,71134,2,3,5,0
6536,55,0.005200502,desktop,F,0,85931,2,3,6,0
6537,52,0.00398629,laptop,M,0,65103,2,3,3,0
6538,31,0.004921375,desktop,F,0,58928,1,3,5,0
6539,49,0.0038491059999999997,laptop,M,0,56956,2,3,1,0
6540,35,0.003786888,desktop,M,1,51157,2,3,7,1
6541,37,0.003713332,Android,M,1,62906,2,3,10,1
6542,46,0.004884697,desktop,F,0,60045,1,2,8,0
6543,25,0.004902412,desktop,F,0,32588,1,2,0,0
6544,49,0.00422953,desktop,M,1,53859,1,1,10,1
6545,26,0.006340523000000001,iPhone,F,1,43869,2,2,1,0
6546,49,0.005131444000000001,desktop,F,1,51090,1,1,2,1
6547,22,0.003224885,desktop,M,0,39687,2,1,1,1
6548,41,0.004674442,desktop,F,0,48573,2,2,2,0
6549,37,0.004652111,laptop,F,0,61275,1,2,4,0
6550,21,0.006497007,iPhone,F,1,52833,1,1,1,0
6551,34,0.00494572,laptop,F,1,69982,2,2,7,0
6552,29,0.00613695,iPhone,F,1,58391,1,2,6,0
6553,29,0.004158939,Android,M,0,35552,2,1,5,1
6554,20,0.003278727,desktop,M,1,38926,2,2,0,1
6555,41,0.00495174,laptop,F,0,80592,2,3,3,0
6556,44,0.004135617,laptop,M,1,78374,2,2,10,0
6557,44,0.00603981,iPhone,F,1,48817,1,2,14,0
6558,45,0.00348955,desktop,M,0,58710,2,2,13,0
6559,29,0.004177662,Android,M,0,37555,1,1,6,1
6560,47,0.005445828000000001,other,F,0,53638,2,2,2,0
6561,40,0.0045024520000000005,desktop,F,0,69919,2,3,5,0
6562,55,0.004068339,other,M,0,57532,2,3,15,0
6563,16,0.003173089,other,M,1,32508,2,1,0,0
6564,16,0.003924834,desktop,M,0,17374,1,2,0,1
6565,20,0.004459956,Android,F,1,35280,1,1,2,1
6566,18,0.0042792970000000005,laptop,F,0,57745,1,3,0,1
6567,60,0.004355119,other,M,0,91197,2,3,21,0
6568,17,0.004384715,laptop,F,0,19152,1,2,0,1
6569,34,0.00578331,iPhone,M,1,47637,2,2,6,0
6570,52,0.005399414,desktop,F,0,65983,1,1,15,0
6571,44,0.004568967,Android,F,1,74103,1,3,12,0
6572,37,0.004356957,Android,M,1,61004,1,3,9,1
6573,40,0.0055079740000000006,iPhone,M,0,49489,1,3,3,0
6574,37,0.003582907,other,M,1,60661,1,1,3,0
6575,48,0.004314406,desktop,M,0,75761,2,3,15,0
6576,60,0.004705416,desktop,F,0,90783,2,2,6,0
6577,33,0.005704201999999999,iPhone,M,1,69191,1,3,6,0
6578,45,0.003730135,other,M,1,53307,2,1,13,1
6579,33,0.003774608,laptop,M,0,56723,1,1,1,0
6580,27,0.006610439,iPhone,F,0,56295,2,1,0,1
6581,48,0.004778725,laptop,F,1,69089,2,3,1,0
6582,35,0.004663606,Android,F,1,64079,2,2,0,0
6583,26,0.0037867129999999997,laptop,M,1,31039,2,2,4,0
6584,20,0.003321261,desktop,M,0,44291,1,2,1,1
6585,21,0.004697637,Android,F,1,43600,1,3,0,0
6586,51,0.005067014,other,F,0,60280,2,2,12,0
6587,40,0.004976522,Android,F,0,52122,2,2,2,0
6588,39,0.0038525540000000002,Android,M,0,67152,2,1,7,1
6589,22,0.005209653,laptop,F,1,24286,1,2,2,1
6590,51,0.006583274,iPhone,F,1,88289,1,3,8,0
6591,40,0.0048260759999999995,other,F,1,41770,2,2,7,0
6592,32,0.004995286,iPhone,M,0,43569,1,3,1,0
6593,31,0.003829772,other,M,1,50809,2,1,0,0
6594,55,0.004303017,other,M,1,72696,1,3,1,0
6595,58,0.003824621,desktop,M,0,72710,1,2,13,0
6596,52,0.006798245,iPhone,F,0,58603,1,1,17,0
6597,50,0.003738065,Android,M,0,56048,1,2,17,0
6599,33,0.003641164,laptop,M,1,43368,2,3,7,0
6600,57,0.00376693,other,M,0,74250,2,3,12,0
6601,47,0.003726524,Android,M,1,64023,2,1,7,1
6602,18,0.004331234000000001,other,F,1,41697,2,3,1,0
6603,34,0.005120109,iPhone,M,1,52872,1,3,6,0
6604,18,0.004967524,laptop,F,0,48404,1,2,1,0
6605,18,0.004992407,desktop,F,0,52040,1,1,0,1
6606,37,0.005375396,iPhone,M,1,72807,1,2,6,0
6607,22,0.004200651,Android,M,1,54063,2,1,3,1
6608,25,0.005867893000000001,iPhone,F,1,57823,1,2,2,0
6609,45,0.003884293,desktop,M,0,49839,2,3,7,0
6610,30,0.004001608,laptop,M,0,50243,2,2,4,0
6611,50,0.003879381,other,M,0,61797,1,2,8,0
6612,60,0.005499306999999999,laptop,F,0,73274,2,1,3,0
6613,37,0.004326798,other,M,0,53376,1,1,0,1
6614,46,0.00426405,Android,M,0,47731,2,1,7,1
6615,21,0.003776856,other,M,0,50749,1,3,0,0
6616,39,0.004742700999999999,other,F,0,68473,1,1,5,0
6617,19,0.004009235,other,M,1,20904,2,3,0,0
6618,22,0.006420574,iPhone,F,0,28625,1,3,0,0
6619,30,0.00525861,Android,F,1,41415,1,1,7,1
6620,33,0.004159978,desktop,M,1,39038,1,2,5,1
6621,35,0.004920878,desktop,F,1,52042,1,2,5,0
6622,17,0.00630576,iPhone,F,0,20057,1,1,0,1
6623,26,0.003745065,other,M,1,64438,2,2,1,0
6624,18,0.005168964,Android,F,1,45454,2,1,1,1
6625,58,0.005720155,iPhone,M,0,93564,1,3,16,0
6626,34,0.005345671,iPhone,M,0,66345,2,2,8,0
6627,40,0.005886708,iPhone,M,1,62511,2,2,2,0
6628,38,0.003992565,other,M,1,39020,2,2,9,0
6629,53,0.004484920999999999,laptop,M,1,84180,2,1,8,1
6630,24,0.005005493,iPhone,M,1,56092,1,1,3,1
6631,45,0.005284995,iPhone,M,0,78197,2,2,0,0
6632,19,0.003765143,Android,M,1,45753,2,1,0,1
6633,47,0.004150426,desktop,M,0,47110,1,3,12,0
6634,47,0.006779911,iPhone,F,0,76523,2,1,9,0
6635,45,0.004607775,Android,F,0,70863,2,1,9,0
6636,35,0.00489578,laptop,F,1,73632,2,3,9,0
6637,43,0.00531028,iPhone,M,1,52697,1,1,9,1
6638,26,0.004148967,desktop,M,1,41019,2,3,1,1
6639,55,0.005475253,Android,F,0,92443,1,2,0,0
6640,32,0.004313475,Android,M,1,65970,1,3,5,1
6641,30,0.0038498129999999997,Android,M,1,32533,1,1,4,1
6642,45,0.003477381,Android,M,1,83481,2,2,9,1
6643,45,0.005148314,Android,F,0,55197,2,1,2,0
6644,53,0.004853476,Android,F,0,58635,1,2,15,0
6645,60,0.005085426,Android,F,0,60232,2,1,16,0
6646,21,0.003349211,laptop,M,1,22274,2,2,0,0
6647,25,0.003874796,other,M,0,57091,2,1,4,1
6648,42,0.004706121,Android,F,1,69487,1,3,5,0
6649,42,0.003788432,Android,M,0,49003,1,1,8,1
6650,42,0.004042711,laptop,M,0,68474,2,1,6,0
6651,58,0.003938903,other,M,1,95876,2,3,5,1
6652,28,0.003822561,other,M,0,40928,1,2,2,0
6653,25,0.003767011,desktop,M,0,53438,1,3,0,1
6654,57,0.005336413000000001,other,F,1,83706,1,3,6,0
6655,26,0.00524948,desktop,F,0,30904,1,2,1,0
6656,56,0.003640172,desktop,M,0,59365,1,1,14,1
6657,31,0.005732994,iPhone,M,0,47417,1,1,2,1
6659,32,0.005440047,iPhone,M,1,60293,1,1,8,1
6660,58,0.0052113179999999995,Android,F,0,89377,2,2,6,0
6661,59,0.003909508,laptop,M,1,59287,2,3,7,0
6662,43,0.003528078,laptop,M,0,78057,2,1,12,0
6663,58,0.003989404,laptop,M,1,62226,2,2,0,0
6664,45,0.006417539,iPhone,F,0,57402,1,3,7,0
6665,43,0.004284090999999999,other,M,1,50162,1,2,5,0
6666,24,0.0036083340000000004,other,M,1,40800,2,1,2,0
6667,31,0.005291486,iPhone,M,1,57041,2,2,3,0
6668,46,0.005100335,other,F,0,71254,1,1,12,0
6669,59,0.005252987,laptop,F,1,75784,1,3,3,0
6670,16,0.0032011970000000002,laptop,M,1,24760,1,3,0,0
6671,28,0.004793693,Android,F,1,46375,1,2,4,0
6672,59,0.00523076,other,F,1,67502,2,2,15,0
